CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,Hdop,NumSats,FixTime,2D/3D,Date,Time Zone
51895,22,285,3,0,94,24,-32.38522,152.44642,0.9,8,39,3,12/10/2022,
51895,22,285,4,0,72,25,-32.38284,152.43255,1,7,40,3,12/10/2022,
51895,22,285,5,0,36,25,-32.383,152.43556,1,7,39,3,12/10/2022,
51895,22,285,7,0,90,28,-32.37279,152.45036,0.9,9,38,3,12/10/2022,
51895,22,285,8,0,34,31,-32.37396,152.4512,0.8,9,38,3,12/10/2022,
51895,22,285,9,0,4,31,-32.374,152.45104,1.1,8,38,3,12/10/2022,
51895,22,285,10,0,6,32,-32.37389,152.4513,0.9,9,38,3,12/10/2022,
51895,22,285,11,0,0,31,-32.37401,152.45124,1,8,38,3,12/10/2022,
51895,22,285,12,0,2,31,-32.37398,152.45127,0.9,8,38,3,12/10/2022,
51895,22,285,13,0,4,33,-32.37402,152.45124,1,8,40,3,12/10/2022,
51895,22,285,14,0,10,32,-32.37389,152.45101,1.1,8,38,3,12/10/2022,
51895,22,285,15,0,58,32,-32.37289,152.45039,0.9,9,38,3,12/10/2022,
51895,22,285,16,0,84,29,-32.36836,152.44812,1.1,8,38,3,12/10/2022,
51895,22,285,17,0,6,29,-32.36846,152.44807,0.9,9,39,3,12/10/2022,
51895,22,285,18,0,48,27,-32.37289,152.45036,1,9,38,3,12/10/2022,
51895,22,285,19,0,64,26,-32.37724,152.44818,0.8,11,38,3,12/10/2022,
51895,22,285,20,0,6,29,-32.37726,152.44827,0.9,9,38,3,12/10/2022,
51895,22,285,21,0,4,30,-32.37709,152.44834,0.9,8,38,3,12/10/2022,
51895,22,285,22,0,2,28,-32.37703,152.44812,0.9,9,38,3,12/10/2022,
51895,22,285,23,0,2,29,-32.37705,152.44812,0.8,9,38,3,12/10/2022,
51895,22,286,0,0,2,29,-32.37704,152.44834,1.4,7,38,3,13/10/2022,
51895,22,286,1,0,2,30,-32.3771,152.44827,1.4,7,38,3,13/10/2022,
51895,22,286,2,0,2,28,-32.3768,152.44853,1,7,38,3,13/10/2022,
51895,22,286,3,0,10,30,-32.37714,152.4483,0.9,8,38,3,13/10/2022,
51895,22,286,4,0,88,24,-32.38092,152.47007,0.9,8,38,3,13/10/2022,
51895,22,286,5,0,84,25,-32.37762,152.47236,1,8,38,3,13/10/2022,
51895,22,286,6,0,52,31,-32.37737,152.47206,1.1,7,38,3,13/10/2022,
51895,22,286,7,0,30,32,-32.3802,152.47131,1.2,6,38,3,13/10/2022,
51895,22,286,8,0,72,28,-32.37564,152.46337,0.7,10,38,3,13/10/2022,
51895,22,286,10,0,84,34,-32.38469,152.43788,1.1,7,41,3,13/10/2022,
51895,22,286,11,1,78,30,-32.38722,152.42994,0.9,8,94,3,13/10/2022,
51895,22,286,12,0,8,35,-32.38775,152.42976,1.2,6,39,3,13/10/2022,
51895,22,286,13,0,50,32,-32.38726,152.4298,1.2,6,40,3,13/10/2022,
51895,22,286,14,0,2,30,-32.38745,152.42958,1.4,7,39,3,13/10/2022,
51895,22,286,15,0,38,31,-32.38787,152.42976,0.9,9,38,3,13/10/2022,
51895,22,286,16,0,54,30,-32.38706,152.43002,1,8,38,3,13/10/2022,
51895,22,286,17,0,0,35,-32.38724,152.42984,0.8,9,38,3,13/10/2022,
51895,22,286,18,0,2,33,-32.38754,152.43009,1.3,8,40,3,13/10/2022,
51895,22,286,20,0,54,29,-32.38727,152.4298,1.2,6,38,3,13/10/2022,
51895,22,286,21,0,2,34,-32.38714,152.42984,0.9,8,38,3,13/10/2022,
51895,22,286,23,0,8,35,-32.3878,152.4298,0.8,10,38,3,13/10/2022,
51895,22,287,0,0,32,30,-32.38726,152.43006,1.3,7,38,3,14/10/2022,
51895,22,287,1,0,0,30,-32.38779,152.42958,1.8,6,40,3,14/10/2022,
51895,22,287,2,0,0,29,-32.38728,152.4298,1.2,7,38,3,14/10/2022,
51895,22,287,3,0,2,29,-32.38721,152.42988,1.8,5,38,3,14/10/2022,
51895,22,287,4,0,0,30,-32.38724,152.4298,1.2,6,38,3,14/10/2022,
51895,22,287,7,0,88,27,-32.38644,152.42674,1.6,5,38,3,14/10/2022,
51895,22,287,8,0,54,30,-32.38722,152.4298,1,6,49,3,14/10/2022,
51895,22,287,9,0,26,28,-32.38796,152.42961,1.9,5,38,3,14/10/2022,
51895,22,287,10,0,48,29,-32.38967,152.43103,1.3,6,38,3,14/10/2022,
51895,22,287,11,1,62,40,-32.38714,152.42996,1.7,4,73,3,14/10/2022,
51895,22,287,12,0,4,35,-32.38724,152.42976,1.3,5,40,3,14/10/2022,
51895,22,287,13,0,38,32,-32.38797,152.42971,2,4,38,3,14/10/2022,
51895,22,287,14,0,0,36,-32.38794,152.42979,1.7,5,38,3,14/10/2022,
51895,22,287,15,0,20,37,-32.38752,152.43003,1.7,6,40,3,14/10/2022,
51895,22,287,16,0,6,34,-32.38778,152.42971,1.4,6,38,3,14/10/2022,
51895,22,287,17,0,64,33,-32.38912,152.42996,1.1,7,37,3,14/10/2022,
51895,22,287,18,0,22,30,-32.38718,152.42973,1.4,7,38,3,14/10/2022,
51895,22,287,19,0,0,31,-32.3874,152.4298,1.5,6,39,3,14/10/2022,
51895,22,287,20,0,0,27,-32.38729,152.42984,3.4,5,39,3,14/10/2022,
51895,22,287,21,0,2,28,-32.38702,152.43006,1.7,4,43,3,14/10/2022,
51895,22,287,22,0,70,26,-32.38851,152.43621,1.1,6,38,3,14/10/2022,
51895,22,287,23,0,64,25,-32.38748,152.43739,1.3,7,39,3,14/10/2022,
51895,22,288,0,0,0,25,-32.38752,152.43743,1.1,7,38,3,15/10/2022,
51895,22,288,1,0,0,26,-32.38754,152.43742,0.9,8,38,3,15/10/2022,
51895,22,288,2,0,36,24,-32.38975,152.44026,1.2,7,38,3,15/10/2022,
51895,22,288,3,0,82,23,-32.39286,152.43507,1.4,6,38,3,15/10/2022,
51895,22,288,4,0,42,26,-32.39048,152.42918,1.1,7,38,3,15/10/2022,
51895,22,288,5,0,26,25,-32.38907,152.42706,0.9,8,38,3,15/10/2022,
51895,22,288,6,0,86,25,-32.38505,152.42393,1,7,38,3,15/10/2022,
51895,22,288,7,0,78,26,-32.38446,152.44277,0.7,9,39,3,15/10/2022,
51895,22,288,8,0,90,35,-32.38161,152.45936,1.1,8,38,3,15/10/2022,
51895,22,288,9,0,94,33,-32.40011,152.46229,1,8,38,3,15/10/2022,
51895,22,288,10,0,60,39,-32.40789,152.45272,0.9,9,38,3,15/10/2022,
51895,22,288,11,0,66,37,-32.40744,152.45368,0.8,10,38,3,15/10/2022,
51895,22,288,12,0,48,37,-32.40662,152.45237,0.9,8,38,3,15/10/2022,
51895,22,288,14,0,18,37,-32.40751,152.45341,0.8,10,38,3,15/10/2022,
51895,22,288,15,0,28,37,-32.40728,152.45352,1.2,8,38,3,15/10/2022,
51895,22,288,16,0,0,33,-32.40737,152.45356,1.1,8,38,3,15/10/2022,
51895,22,288,17,0,52,30,-32.40475,152.45474,0.8,10,38,3,15/10/2022,
51895,22,288,18,0,28,27,-32.40993,152.44982,0.9,10,37,3,15/10/2022,
51895,22,288,19,0,48,27,-32.40936,152.45219,0.8,9,38,3,15/10/2022,
51895,22,288,20,0,68,26,-32.40979,152.45436,0.8,9,38,3,15/10/2022,
51895,22,288,21,0,16,27,-32.40943,152.4513,0.9,8,38,3,15/10/2022,
51895,22,288,22,0,0,33,-32.40937,152.45176,0.8,9,38,3,15/10/2022,
51895,22,288,23,0,2,26,-32.40886,152.45223,1,6,38,3,15/10/2022,
51895,22,289,0,0,0,27,-32.40923,152.45169,1.2,8,38,3,16/10/2022,
51895,22,289,1,0,2,29,-32.40919,152.4517,0.9,8,38,3,16/10/2022,
51895,22,289,2,0,0,27,-32.40939,152.45158,0.9,8,38,3,16/10/2022,
51895,22,289,3,0,2,25,-32.40915,152.4517,1,7,38,3,16/10/2022,
51895,22,289,4,0,2,24,-32.40936,152.45173,0.9,8,37,3,16/10/2022,
51895,22,289,5,0,72,24,-32.40956,152.45208,0.9,8,38,3,16/10/2022,
51895,22,289,6,0,88,23,-32.41048,152.44911,1,8,38,3,16/10/2022,
51895,22,289,7,0,40,30,-32.40958,152.45161,0.7,11,37,3,16/10/2022,
51895,22,289,8,0,2,36,-32.40974,152.45178,1.1,8,38,3,16/10/2022,
51895,22,289,9,0,28,33,-32.40755,152.45326,1.1,8,38,3,16/10/2022,
51895,22,289,10,1,60,36,-32.40686,152.45115,0.9,9,63,3,16/10/2022,
51895,22,289,11,0,60,34,-32.40619,152.45222,0.8,9,38,3,16/10/2022,
51895,22,289,12,0,54,36,-32.40679,152.45117,1.2,6,48,3,16/10/2022,
51895,22,289,13,0,8,36,-32.40676,152.45127,0.9,8,39,3,16/10/2022,
51895,22,289,14,0,2,40,-32.40673,152.45124,0.8,10,38,3,16/10/2022,
51895,22,289,15,0,38,36,-32.40373,152.45547,0.9,10,38,3,16/10/2022,
51895,22,289,16,0,90,30,-32.39313,152.45994,0.9,10,38,3,16/10/2022,
51895,22,289,17,1,92,30,-32.37883,152.45063,1.1,8,64,3,16/10/2022,
51895,22,289,18,0,80,29,-32.38771,152.42958,0.7,11,38,3,16/10/2022,
51895,22,289,19,0,70,29,-32.38992,152.43048,0.9,10,38,3,16/10/2022,
51895,22,289,20,0,44,28,-32.38612,152.43659,0.9,9,37,3,16/10/2022,
51895,22,289,21,0,2,30,-32.38606,152.43667,1.2,7,38,3,16/10/2022,
51895,22,289,22,0,4,28,-32.38605,152.43666,0.9,9,38,3,16/10/2022,
51895,22,289,23,0,0,27,-32.38606,152.43659,1,8,38,3,16/10/2022,
51895,22,290,0,0,2,27,-32.38606,152.43667,1.3,8,38,3,17/10/2022,
51895,22,290,1,0,0,28,-32.38601,152.43678,0.9,8,38,3,17/10/2022,
51895,22,290,2,0,0,26,-32.38609,152.43663,0.9,8,37,3,17/10/2022,
51895,22,290,3,0,2,28,-32.38616,152.43678,1.8,6,38,3,17/10/2022,
51895,22,290,4,0,12,40,-32.38627,152.43643,1,7,38,3,17/10/2022,
51895,22,290,5,0,82,26,-32.37268,152.44873,1,8,38,3,17/10/2022,
51895,22,290,6,0,80,28,-32.37671,152.46463,1,7,39,3,17/10/2022,
51895,22,290,7,0,80,26,-32.38534,152.46047,1.5,9,38,3,17/10/2022,
51895,22,290,8,0,90,26,-32.40804,152.45227,1,9,38,3,17/10/2022,
51895,22,290,9,0,56,30,-32.40642,152.4517,1,9,38,3,17/10/2022,
51895,22,290,10,0,20,30,-32.40887,152.45303,0.8,9,38,3,17/10/2022,
51895,22,290,11,0,32,30,-32.40648,152.45155,0.8,9,38,3,17/10/2022,
51895,22,290,12,0,80,28,-32.40059,152.47482,1.2,6,39,3,17/10/2022,
51895,22,290,14,0,44,34,-32.40509,152.44956,0.9,9,38,3,17/10/2022,
51895,22,290,15,0,90,29,-32.3951,152.45658,1.4,7,39,3,17/10/2022,
51895,22,290,16,0,80,31,-32.39102,152.44743,0.7,11,38,3,17/10/2022,
51895,22,290,17,0,50,29,-32.39108,152.44677,0.7,11,38,3,17/10/2022,
51895,22,290,18,0,24,33,-32.39197,152.45056,1,10,37,3,17/10/2022,
51895,22,290,19,0,6,29,-32.39189,152.45059,0.9,9,38,3,17/10/2022,
51895,22,290,20,0,0,33,-32.39192,152.45048,0.9,9,40,3,17/10/2022,
51895,22,290,21,0,0,38,-32.39193,152.45048,1,8,38,3,17/10/2022,
51895,22,290,22,0,0,29,-32.39185,152.4504,0.8,9,40,3,17/10/2022,
51895,22,290,23,0,0,33,-32.39181,152.45046,1,8,38,3,17/10/2022,
51895,22,291,0,0,0,33,-32.39187,152.45051,1.1,8,38,3,18/10/2022,
51895,22,291,1,0,2,28,-32.39171,152.45028,0.9,8,50,3,18/10/2022,
51895,22,291,2,0,0,33,-32.39187,152.45062,0.9,8,38,3,18/10/2022,
51895,22,291,3,0,2,30,-32.39185,152.45051,1,7,37,3,18/10/2022,
51895,22,291,4,1,2,27,-32.39177,152.4504,1.3,5,86,3,18/10/2022,
51895,22,291,5,0,16,27,-32.39197,152.4504,1,8,38,3,18/10/2022,
51895,22,291,6,0,80,24,-32.39962,152.44749,1.2,6,38,3,18/10/2022,
51895,22,291,7,0,74,26,-32.39104,152.44486,1,8,37,3,18/10/2022,
51895,22,291,8,0,64,32,-32.40056,152.45918,0.9,9,38,3,18/10/2022,
51895,22,291,9,0,66,32,-32.40755,152.45219,1.2,8,38,3,18/10/2022,
51895,22,291,10,0,92,31,-32.38231,152.44886,0.8,9,38,3,18/10/2022,
51895,22,291,11,0,90,34,-32.38753,152.42996,0.8,9,38,3,18/10/2022,
51895,22,291,12,0,28,36,-32.3876,152.42965,0.9,8,40,3,18/10/2022,
51895,22,291,13,0,26,38,-32.38763,152.42991,0.9,8,39,3,18/10/2022,
51895,22,291,14,0,10,35,-32.38829,152.42897,1.1,8,38,3,18/10/2022,
51895,22,291,15,0,14,35,-32.3881,152.43002,1.3,7,38,3,18/10/2022,
51895,22,291,16,0,2,35,-32.38746,152.42996,0.9,10,38,3,18/10/2022,
51895,22,291,17,0,36,31,-32.38776,152.42941,0.7,12,50,3,18/10/2022,
51895,22,291,18,0,76,28,-32.39206,152.43299,1,10,38,3,18/10/2022,
51895,22,291,19,0,2,30,-32.39193,152.43312,0.8,10,38,3,18/10/2022,
51895,22,291,20,0,2,30,-32.39208,152.43293,0.9,9,38,3,18/10/2022,
51895,22,291,21,0,0,30,-32.39204,152.43292,1.3,6,38,3,18/10/2022,
51895,22,291,22,0,0,29,-32.39206,152.43292,0.8,10,38,3,18/10/2022,
51895,22,291,23,0,18,29,-32.39134,152.43125,1.1,7,38,3,18/10/2022,
51895,22,292,0,0,40,29,-32.38774,152.42976,1.2,7,38,3,19/10/2022,
51895,22,292,1,0,28,31,-32.38777,152.42988,1,8,37,3,19/10/2022,
51895,22,292,2,0,0,30,-32.38773,152.42987,1.1,6,38,3,19/10/2022,
51895,22,292,3,0,14,30,-32.38773,152.42964,1.3,7,38,3,19/10/2022,
51895,22,292,4,0,2,29,-32.38768,152.42964,1.1,7,38,3,19/10/2022,
51895,22,292,5,0,40,27,-32.38803,152.43469,0.7,10,38,3,19/10/2022,
51895,22,292,6,0,74,27,-32.38068,152.44479,0.9,8,38,3,19/10/2022,
51895,22,292,7,0,84,28,-32.37922,152.45783,0.7,10,40,3,19/10/2022,
51895,22,292,8,0,46,31,-32.37875,152.45687,0.8,10,38,3,19/10/2022,
51895,22,292,9,0,64,30,-32.38078,152.44255,1,9,40,3,19/10/2022,
51895,22,292,10,0,42,34,-32.38266,152.44207,0.9,8,40,3,19/10/2022,
51895,22,292,11,0,48,36,-32.383,152.44262,1,8,38,3,19/10/2022,
51895,22,292,12,0,60,36,-32.38261,152.44143,0.9,8,38,3,19/10/2022,
51895,22,292,13,0,74,41,-32.38375,152.43818,0.9,9,40,3,19/10/2022,
51895,22,292,14,0,68,37,-32.38776,152.42968,0.8,10,38,3,19/10/2022,
51895,22,292,15,0,2,34,-32.38763,152.42965,1.5,8,38,3,19/10/2022,
51895,22,292,16,0,42,31,-32.38588,152.43659,0.8,11,38,3,19/10/2022,
51895,22,292,17,0,38,31,-32.38323,152.43705,0.9,10,38,3,19/10/2022,
51895,22,292,18,0,84,30,-32.38484,152.43785,0.8,11,39,3,19/10/2022,
51895,22,292,19,0,46,29,-32.38802,152.43006,0.8,10,38,3,19/10/2022,
51895,22,292,20,1,16,31,-32.38782,152.42984,0.8,9,69,3,19/10/2022,
51895,22,292,21,0,0,32,-32.38775,152.42971,0.9,9,38,3,19/10/2022,
51895,22,292,22,0,32,30,-32.38603,152.43606,0.9,9,38,3,19/10/2022,
51895,22,292,23,0,8,33,-32.38373,152.43762,1.1,7,37,3,19/10/2022,
51895,22,293,0,0,0,34,-32.38369,152.43746,1.1,7,38,3,20/10/2022,
51895,22,293,1,0,2,34,-32.38274,152.43811,0.9,8,38,3,20/10/2022,
51895,22,293,2,0,60,27,-32.37745,152.44853,1.1,7,38,3,20/10/2022,
51895,22,293,3,0,50,30,-32.378,152.44949,1.2,7,38,3,20/10/2022,
51895,22,293,4,0,88,26,-32.38608,152.44308,0.9,8,38,3,20/10/2022,
51895,22,293,5,0,88,27,-32.3784,152.45463,0.9,8,38,3,20/10/2022,
51895,22,293,6,0,82,27,-32.37568,152.47195,1,7,39,3,20/10/2022,
51895,22,293,7,0,88,29,-32.38813,152.45948,1.1,7,38,3,20/10/2022,
51895,22,293,9,1,82,28,-32.37855,152.45555,0.8,10,90,3,20/10/2022,
51895,22,293,10,0,68,31,-32.38307,152.4375,0.9,9,38,3,20/10/2022,
51895,22,293,11,0,18,33,-32.38219,152.43762,1.8,5,38,3,20/10/2022,
51895,22,293,14,0,88,30,-32.4107,152.45483,1.2,8,38,3,20/10/2022,
51895,22,293,15,0,2,32,-32.41068,152.45532,1.2,8,39,3,20/10/2022,
51895,22,293,16,0,0,30,-32.41065,152.45542,0.7,12,38,3,20/10/2022,
51895,22,293,17,0,0,30,-32.41065,152.45529,0.9,9,38,3,20/10/2022,
51895,22,293,18,0,0,29,-32.41062,152.45529,1,10,38,3,20/10/2022,
51895,22,293,19,0,0,30,-32.41061,152.45529,0.7,10,38,3,20/10/2022,
51895,22,293,20,0,2,35,-32.41076,152.45529,1,8,40,3,20/10/2022,
51895,22,293,21,0,14,30,-32.40964,152.45387,1.1,8,38,3,20/10/2022,
51895,22,293,22,0,76,27,-32.402,152.45796,0.7,11,38,3,20/10/2022,
51895,22,293,23,0,84,28,-32.3936,152.46351,0.8,10,38,3,20/10/2022,
51895,22,294,0,0,96,28,-32.37765,152.44802,1,9,38,3,21/10/2022,
51895,22,294,1,0,52,29,-32.38281,152.43785,1,7,39,3,21/10/2022,
51895,22,294,2,0,0,28,-32.38265,152.43811,0.8,9,38,3,21/10/2022,
51895,22,294,3,0,2,30,-32.38264,152.43797,1.1,7,38,3,21/10/2022,
51895,22,294,4,0,2,31,-32.38258,152.43807,1.2,6,52,3,21/10/2022,
51895,22,294,5,0,6,30,-32.38246,152.43785,0.7,10,37,3,21/10/2022,
51895,22,294,6,0,6,30,-32.38239,152.43789,0.9,8,38,3,21/10/2022,
51895,22,294,7,0,52,29,-32.37869,152.44819,0.7,10,38,3,21/10/2022,
51895,22,294,8,0,72,28,-32.37773,152.46604,0.9,10,38,3,21/10/2022,
51895,22,294,9,0,88,27,-32.39754,152.46226,1.1,8,39,3,21/10/2022,
51895,22,294,11,0,56,32,-32.40996,152.45455,0.8,9,38,3,21/10/2022,
51895,22,294,13,0,92,28,-32.39422,152.45742,1,8,40,3,21/10/2022,
51895,22,294,14,0,88,28,-32.39366,152.4557,1.3,7,38,3,21/10/2022,
51895,22,294,15,0,42,28,-32.39986,152.46008,1.3,7,38,3,21/10/2022,
51895,22,294,16,0,58,30,-32.41001,152.45455,0.8,10,40,3,21/10/2022,
51895,22,294,17,0,0,30,-32.40992,152.45463,1.1,7,38,3,21/10/2022,
51895,22,294,18,0,2,29,-32.41002,152.4546,0.9,10,38,3,21/10/2022,
51895,22,294,19,0,18,28,-32.41053,152.4552,0.8,10,38,3,21/10/2022,
51895,22,294,20,0,2,29,-32.41056,152.45513,1.1,7,40,3,21/10/2022,
51895,22,294,21,0,2,29,-32.41051,152.45516,0.7,10,38,3,21/10/2022,
51895,22,294,22,0,0,34,-32.41062,152.45516,0.8,9,38,3,21/10/2022,
51895,22,294,23,0,4,31,-32.41041,152.45504,1.1,7,38,3,21/10/2022,
51895,22,295,0,0,0,35,-32.41051,152.45504,0.9,9,38,3,22/10/2022,
51895,22,295,1,0,2,33,-32.41039,152.45529,0.9,8,38,3,22/10/2022,
51895,22,295,2,0,0,30,-32.41054,152.45513,0.8,10,37,3,22/10/2022,
51895,22,295,3,0,2,37,-32.41051,152.45516,1.1,7,38,3,22/10/2022,
51895,22,295,4,0,18,30,-32.41059,152.45513,0.8,9,38,3,22/10/2022,
51895,22,295,5,0,88,28,-32.39107,152.46012,1.6,6,39,3,22/10/2022,
51895,22,295,6,0,84,30,-32.37877,152.44807,1.1,8,39,3,22/10/2022,
51895,22,295,7,0,80,29,-32.37592,152.45124,0.9,9,38,3,22/10/2022,
51895,22,295,8,0,56,30,-32.37819,152.44635,1.1,9,41,3,22/10/2022,
51895,22,295,9,0,80,34,-32.3809,152.45405,1,9,40,3,22/10/2022,
51895,22,295,10,0,58,34,-32.37905,152.46806,1,7,38,3,22/10/2022,
51895,22,295,11,0,24,30,-32.37721,152.4587,1,7,38,3,22/10/2022,
51895,22,295,12,0,68,30,-32.37759,152.44804,1.1,7,39,3,22/10/2022,
51895,22,295,13,0,80,31,-32.378,152.44667,1.2,7,38,3,22/10/2022,
51895,22,295,14,0,40,31,-32.37764,152.44711,1.3,8,38,3,22/10/2022,
51895,22,295,15,0,36,31,-32.37757,152.44998,1,9,38,3,22/10/2022,
51895,22,295,16,0,86,30,-32.3971,152.46165,0.8,10,39,3,22/10/2022,
51895,22,295,17,0,48,29,-32.40018,152.45841,1,7,38,3,22/10/2022,
51895,22,295,18,0,4,30,-32.40028,152.45834,1.2,7,38,3,22/10/2022,
51895,22,295,19,0,2,30,-32.40021,152.45829,0.7,10,38,3,22/10/2022,
51895,22,295,20,0,0,34,-32.4003,152.45841,1.2,7,52,3,22/10/2022,
51895,22,295,21,0,0,34,-32.40003,152.45841,1.1,7,48,3,22/10/2022,
51895,22,295,22,0,4,37,-32.40021,152.45834,0.8,9,40,3,22/10/2022,
51895,22,295,23,0,8,30,-32.40063,152.45875,1.2,7,38,3,22/10/2022,
51895,22,296,0,0,94,25,-32.3754,152.46032,1.4,8,38,3,23/10/2022,
51895,22,296,1,0,90,26,-32.38002,152.44863,0.9,8,38,3,23/10/2022,
51895,22,296,2,0,82,28,-32.40008,152.45829,1,8,40,3,23/10/2022,
51895,22,296,3,0,2,27,-32.40003,152.45822,1.1,7,40,3,23/10/2022,
51895,22,296,4,0,0,28,-32.40019,152.45834,1.1,6,40,3,23/10/2022,
51895,22,296,5,0,36,28,-32.3937,152.46328,1.3,7,38,3,23/10/2022,
51895,22,296,6,0,88,27,-32.37758,152.46046,0.9,8,38,3,23/10/2022,
51895,22,296,7,0,62,28,-32.37661,152.46321,0.8,10,38,3,23/10/2022,
51895,22,296,8,0,62,28,-32.39221,152.46028,1.5,8,38,3,23/10/2022,
51895,22,296,9,0,58,32,-32.40719,152.45452,1.3,7,38,3,23/10/2022,
51895,22,296,10,0,2,33,-32.40738,152.45455,1.1,8,38,3,23/10/2022,
51895,22,296,11,0,14,33,-32.40925,152.45252,1.5,6,38,3,23/10/2022,
51895,22,296,12,0,90,34,-32.39715,152.45886,1,7,40,3,23/10/2022,
51895,22,296,13,0,42,32,-32.40016,152.45829,0.8,10,39,3,23/10/2022,
51895,22,296,14,0,4,32,-32.40034,152.45837,1,8,39,3,23/10/2022,
51895,22,296,15,0,2,36,-32.40003,152.45825,1,9,38,3,23/10/2022,
51895,22,296,17,0,2,33,-32.40009,152.45826,1,6,38,3,23/10/2022,
51895,22,296,18,0,2,36,-32.40011,152.45834,1.2,6,38,3,23/10/2022,
51895,22,296,19,0,2,34,-32.40022,152.45822,2.9,5,57,3,23/10/2022,
51895,22,296,20,0,6,32,-32.40005,152.45834,0.9,8,38,3,23/10/2022,
51895,22,296,21,0,0,32,-32.40012,152.45817,0.8,9,38,3,23/10/2022,
51895,22,296,22,0,76,27,-32.38872,152.46134,1.1,7,38,3,23/10/2022,
51895,22,296,23,0,62,29,-32.37982,152.4496,1,8,38,3,23/10/2022,
51895,22,297,0,0,80,26,-32.38752,152.46047,1,9,38,3,24/10/2022,
51895,22,297,1,0,82,29,-32.4103,152.45489,0.9,8,38,3,24/10/2022,
51895,22,297,2,0,8,30,-32.41039,152.45448,0.9,8,38,3,24/10/2022,
51895,22,297,4,0,96,26,-32.41889,152.47444,1.1,7,38,3,24/10/2022,
51895,22,297,5,0,96,27,-32.45877,152.46916,1.3,7,38,3,24/10/2022,
51895,22,297,6,0,94,27,-32.45246,152.4951,1.3,6,38,3,24/10/2022,
51895,22,297,7,0,94,27,-32.46824,152.44636,0.9,9,40,3,24/10/2022,
51895,22,297,8,0,32,34,-32.46776,152.44161,3.1,5,57,3,24/10/2022,
51895,22,297,9,0,50,28,-32.46622,152.457,0.8,10,38,3,24/10/2022,
51895,22,297,10,0,72,27,-32.45616,152.49804,0.9,8,38,3,24/10/2022,
51895,22,297,11,0,84,28,-32.44867,152.51577,1,7,38,3,24/10/2022,
51895,22,297,17,0,34,27,-32.44481,152.51422,1,9,38,3,24/10/2022,
51895,22,297,18,0,96,26,-32.44714,152.51666,1.4,6,38,3,24/10/2022,
51895,22,298,2,1,34,30,-32.44722,152.51426,1,8,38,3,25/10/2022,
51895,22,298,4,0,20,28,-32.44415,152.51388,1,8,38,3,25/10/2022,
51895,22,298,5,0,32,28,-32.44338,152.51414,1,8,38,3,25/10/2022,
51895,22,298,6,0,90,26,-32.45153,152.51765,1,8,39,3,25/10/2022,
51895,22,298,7,0,88,28,-32.45088,152.51716,0.7,10,38,3,25/10/2022,
51895,22,298,8,0,46,35,-32.44707,152.51582,1.2,7,38,3,25/10/2022,
51895,22,298,9,0,52,30,-32.44744,152.51577,1,8,40,3,25/10/2022,
51895,22,298,10,0,6,36,-32.44751,152.51577,1,8,38,3,25/10/2022,
51895,22,298,11,0,68,30,-32.44668,152.51402,1.1,6,38,3,25/10/2022,
51895,22,298,12,0,30,34,-32.44789,152.51498,1.2,6,42,3,25/10/2022,
51895,22,298,13,0,2,37,-32.44791,152.51502,0.9,9,38,3,25/10/2022,
51895,22,298,14,0,30,34,-32.44988,152.51647,1,9,38,3,25/10/2022,
51895,22,298,15,0,84,32,-32.45071,152.5186,1.3,7,38,3,25/10/2022,
51895,22,298,16,0,66,31,-32.44408,152.51892,0.7,11,38,3,25/10/2022,
51895,22,298,17,0,78,30,-32.45045,152.51506,0.7,11,38,3,25/10/2022,
51895,22,298,18,0,78,29,-32.45595,152.48789,0.9,10,38,3,25/10/2022,
51895,22,298,19,0,22,29,-32.45508,152.48764,0.7,11,38,3,25/10/2022,
51895,22,298,20,0,36,27,-32.45238,152.49395,0.9,9,38,3,25/10/2022,
51895,22,298,21,0,96,26,-32.41279,152.47427,0.7,10,38,3,25/10/2022,
51895,22,298,22,0,2,31,-32.41263,152.47434,1,8,38,3,25/10/2022,
51895,22,298,23,0,16,27,-32.4125,152.47421,1.1,8,38,3,25/10/2022,
51895,22,299,0,0,2,30,-32.41264,152.47434,1,8,38,3,26/10/2022,
51895,22,299,1,0,2,30,-32.41273,152.47431,0.9,8,40,3,26/10/2022,
51895,22,299,2,0,0,31,-32.41266,152.47431,0.9,8,37,3,26/10/2022,
51895,22,299,3,0,0,27,-32.41262,152.47424,1,7,38,3,26/10/2022,
51895,22,299,4,0,4,29,-32.41274,152.47427,0.8,9,38,3,26/10/2022,
51895,22,299,5,0,78,25,-32.38415,152.46023,1.5,7,38,3,26/10/2022,
51895,22,299,7,0,84,30,-32.38664,152.43518,0.8,9,39,3,26/10/2022,
51895,22,299,10,1,26,43,-32.37896,152.43087,0.8,9,60,3,26/10/2022,
51895,22,299,11,1,48,37,-32.37896,152.43957,0.8,9,88,3,26/10/2022,
51895,22,299,12,1,80,40,-32.38432,152.44406,1,8,69,3,26/10/2022,
51895,22,299,13,0,86,39,-32.38357,152.43896,1,8,38,3,26/10/2022,
51895,22,299,14,0,38,40,-32.38424,152.44308,0.9,10,37,3,26/10/2022,
51895,22,299,15,0,72,38,-32.38367,152.44186,0.9,9,38,3,26/10/2022,
51895,22,299,16,0,28,36,-32.38335,152.44239,0.7,11,38,3,26/10/2022,
